p_id,question,q_num,q_type,stim1,stim2,stim3,stim4,key,response,RT,correct,subjectGroup,familiarity,vocabulary,comprehension,GMRT,GMRT_transformed,knowledge_transformed
171,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,7517,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,4826,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,7059,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,9461,0.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,4895,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,6432,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,7700,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,9001,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,12236,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,24805,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,6581,1.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
171,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,3,19079,0.0,RPp,36,40,34,74,-0.2741304371847363,0.5127461404370924
121,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,10906,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,5433,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,10263,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,3,10368,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,3,7852,0.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,103967,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,11794,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,16356,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,22839,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,105764,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,12994,1.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
121,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,3,139953,0.0,RPm,10,42,36,78,0.08789556202555661,-0.7798139781896306
35,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,7597,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,8085,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,7432,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,5906,0.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,4114,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,14283,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,9485,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,4,15537,0.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,15023,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,16907,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,7275,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
35,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,4,12448,1.0,NRP,30,44,43,87,1.0484749034277754,0.2720979316284457
90,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,7881,1.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
90,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,1,10295,0.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
90,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,7823,1.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
90,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,44638,0.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
90,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,4,5575,0.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
90,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,2,7834,0.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
90,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,7427,1.0,RPp,10,43,41,84,0.704877097028652,-0.7798139781896306
